ABCDEFGZYWT,100
ABCDEFGZYWU,100
ABCDEFGZYWUT,100
ABCDEFGZYWV,100
ABCDEFGZYWVT,100
ABCDEFGZYWVU,100
ABCDEFGZYWVUT,100
ABCDEFGZYX,100
ABCDEFGZYXT,100
ABCDEFGZYXU,100
ABCDEFGZYXUT,100
ABCDEFGZYXV,100
ABCDEFGZYXVT,100
ABCDEFGZYXVU,100
ABCDEFGZYXVUT,100
ABCDEFGZYXW,100
ABCDEFGZYXWT,100
ABCDEFGZYXWU,100
ABCDEFGZYXWUT,100
ABCDEFGZYXWV,100
ABCDEFGZYXWVT,100
ABCDEFGZYXWVU,100
ABCDEFGZYXWVUT,100
ABCDEFT,100
ABCDEFU,100
ABCDEFUT,100
ABCDEFV,100
ABCDEFVT,100
ABCDEFVU,100
ABCDEFVUT,100
ABCDEFW,100
ABCDEFWT,100
ABCDEFWU,100
ABCDEFWUT,100
ABCDEFWV,100
ABCDEFWVT,100
ABCDEFWVU,100
ABCDEFWVUT,100
ABCDEFX,100
ABCDEFXT,100
ABCDEFXU,100
ABCDEFXUT,100
ABCDEFXV,100
ABCDEFXVT,100
ABCDEFXVU,100
ABCDEFXVUT,100
ABCDEFXW,100
ABCDEFXWT,100
ABCDEFXWU,100
ABCDEFXWUT,100
ABCDEFXWV,100
ABCDEFXWVT,100
ABCDEFXWVU,100
ABCDEFXWVUT,100
ABCDEFY,100
ABCDEFYT,100
ABCDEFYU,100
ABCDEFYUT,100
ABCDEFYV,100
ABCDEFYVT,100
ABCDEFYVU,100
ABCDEFYVUT,100
ABCDEFYW,100
ABCDEFYWT,100
ABCDEFYWU,100
ABCDEFYWUT,100
ABCDEFYWV,100
ABCDEFYWVT,100
ABCDEFYWVU,100
ABCDEFYWVUT,100
ABCDEFYX,100
ABCDEFYXT,100
ABCDEFYXU,100
ABCDEFYXUT,100
ABCDEFYXV,100
ABCDEFYXVT,100
ABCDEFYXVU,100
ABCDEFYXVUT,100
ABCDEFYXW,100
ABCDEFYXWT,100
ABCDEFYXWU,100
ABCDEFYXWUT,100
ABCDEFYXWV,100
ABCDEFYXWVT,100
ABCDEFYXWVU,100
ABCDEFYXWVUT,100
ABCDEFZ,100
ABCDEFZT,100
ABCDEFZU,100
ABCDEFZUT,100
ABCDEFZV,100
ABCDEFZVT,100
ABCDEFZVU,100
ABCDEFZVUT,100
ABCDEFZW,100
ABCDEFZWT,100
ABCDEFZWU,100
ABCDEFZWUT,100
ABCDEFZWV,100
ABCDEFZWVT,100
ABCDEFZWVU,100
ABCDEFZWVUT,100
ABCDEFZX,100
ABCDEFZXT,100
ABCDEFZXU,100
ABCDEFZXUT,100
ABCDEFZXV,100
ABCDEFZXVT,100
ABCDEFZXVU,100
ABCDEFZXVUT,100
ABCDEFZXW,100
ABCDEFZXWT,100
ABCDEFZXWU,100
ABCDEFZXWUT,100
ABCDEFZXWV,100
ABCDEFZXWVT,100
ABCDEFZXWVU,100
ABCDEFZXWVUT,100
ABCDEFZY,100
ABCDEFZYT,100
ABCDEFZYU,100
ABCDEFZYUT,100
ABCDEFZYV,100
ABCDEFZYVT,100
ABCDEFZYVU,100
ABCDEFZYVUT,100
ABCDEFZYW,100
ABCDEFZYWT,100
ABCDEFZYWU,100
ABCDEFZYWUT,100
ABCDEFZYWV,100
ABCDEFZYWVT,100
ABCDEFZYWVU,100
ABCDEFZYWVUT,100
ABCDEFZYX,100
ABCDEFZYXT,100
ABCDEFZYXU,100
ABCDEFZYXUT,100
ABCDEFZYXV,100
ABCDEFZYXVT,100
ABCDEFZYXVU,100
ABCDEFZYXVUT,100
ABCDEFZYXW,100
ABCDEFZYXWT,100
ABCDEFZYXWU,100
ABCDEFZYXWUT,100
ABCDEFZYXWV,100
ABCDEFZYXWVT,100
ABCDEFZYXWVU,100
ABCDEFZYXWVUT,100
ABCDEG,100
ABCDEGT,100
ABCDEGU,100
ABCDEGUT,100
ABCDEGV,100
ABCDEGVT,100
ABCDEGVU,100
ABCDEGVUT,100
ABCDEGW,100
ABCDEGWT,100
ABCDEGWU,100
ABCDEGWUT,100
ABCDEGWV,100
ABCDEGWVT,100
ABCDEGWVU,100
ABCDEGWVUT,100
ABCDEGX,100
ABCDEGXT,100
ABCDEGXU,100
ABCDEGXUT,100
ABCDEGXV,100
ABCDEGXVT,100
ABCDEGXVU,100
ABCDEGXVUT,100
ABCDEGXW,100
ABCDEGXWT,100
ABCDEGXWU,100
ABCDEGXWUT,100
ABCDEGXWV,100
ABCDEGXWVT,100
ABCDEGXWVU,100
ABCDEGXWVUT,100
ABCDEGY,100
ABCDEGYT,100
ABCDEGYU,100
ABCDEGYUT,100
ABCDEGYV,100
ABCDEGYVT,100
ABCDEGYVU,100
ABCDEGYVUT,100
ABCDEGYW,100
ABCDEGYWT,100
ABCDEGYWU,100
ABCDEGYWUT,100
ABCDEGYWV,100
ABCDEGYWVT,100
ABCDEGYWVU,100
ABCDEGYWVUT,100
ABCDEGYX,100
ABCDEGYXT,100
ABCDEGYXU,100
ABCDEGYXUT,100
ABCDEGYXV,100
ABCDEGYXVT,100
ABCDEGYXVU,100
ABCDEGYXVUT,100
ABCDEGYXW,100
ABCDEGYXWT,100
ABCDEGYXWU,100
ABCDEGYXWUT,100
ABCDEGYXWV,100
ABCDEGYXWVT,100
ABCDEGYXWVU,100
ABCDEGYXWVUT,100
ABCDEGZ,100
ABCDEGZT,100
ABCDEGZU,100
ABCDEGZUT,100
ABCDEGZV,100
ABCDEGZVT,100
ABCDEGZVU,100
ABCDEGZVUT,100
ABCDEGZW,100
ABCDEGZWT,100
ABCDEGZWU,100
ABCDEGZWUT,100
ABCDEGZWV,100
ABCDEGZWVT,100
ABCDEGZWVU,100
ABCDEGZWVUT,100
ABCDEGZX,100
ABCDEGZXT,100
ABCDEGZXU,100
ABCDEGZXUT,100
ABCDEGZXV,100
ABCDEGZXVT,100
ABCDEGZXVU,100
ABCDEGZXVUT,100
ABCDEGZXW,100
ABCDEGZXWT,100
ABCDEGZXWU,100
ABCDEGZXWUT,100
ABCDEGZXWV,100
ABCDEGZXWVT,100
ABCDEGZXWVU,100
ABCDEGZXWVUT,100
ABCDEGZY,100
ABCDEGZYT,100
ABCDEGZYU,100
ABCDEGZYUT,100
ABCDEGZYV,100
ABCDEGZYVT,100
ABCDEGZYVU,100
ABCDEGZYVUT,100
ABCDEGZYW,100
ABCDEGZYWT,100
ABCDEGZYWU,100
ABCDEGZYWUT,100
ABCDEGZYWV,100
ABCDEGZYWVT,100
ABCDEGZYWVU,100
ABCDEGZYWVUT,100
ABCDEGZYX,100
ABCDEGZYXT,100
ABCDEGZYXU,100
ABCDEGZYXUT,100
ABCDEGZYXV,100
ABCDEGZYXVT,100
ABCDEGZYXVU,100
ABCDEGZYXVUT,100
ABCDEGZYXW,100
ABCDEGZYXWT,100
ABCDEGZYXWU,100
ABCDEGZYXWUT,100
ABCDEGZYXWV,100
ABCDEGZYXWVT,100
ABCDEGZYXWVU,100
ABCDEGZYXWVUT,100
ABCDET,100
ABCDEU,100
ABCDEUT,100
ABCDEV,100
ABCDEVT,100
ABCDEVU,100
ABCDEVUT,100
ABCDEW,100
ABCDEWT,100
ABCDEWU,100
ABCDEWUT,100
ABCDEWV,100
ABCDEWVT,100
ABCDEWVU,100
ABCDEWVUT,100
ABCDEX,100
ABCDEXT,100
ABCDEXU,100
ABCDEXUT,100
ABCDEXV,100
ABCDEXVT,100
ABCDEXVU,100
ABCDEXVUT,100
ABCDEXW,100
ABCDEXWT,100
ABCDEXWU,100
ABCDEXWUT,100
ABCDEXWV,100
ABCDEXWVT,100
ABCDEXWVU,100
ABCDEXWVUT,100
ABCDEY,100
ABCDEYT,100
ABCDEYU,100
ABCDEYUT,100
ABCDEYV,100
ABCDEYVT,100
ABCDEYVU,100
ABCDEYVUT,100
ABCDEYW,100
ABCDEYWT,100
ABCDEYWU,100
ABCDEYWUT,100
ABCDEYWV,100
ABCDEYWVT,100
ABCDEYWVU,100
ABCDEYWVUT,100
ABCDEYX,100
ABCDEYXT,100
ABCDEYXU,100
ABCDEYXUT,100
ABCDEYXV,100
ABCDEYXVT,100
ABCDEYXVU,100
ABCDEYXVUT,100
ABCDEYXW,100
ABCDEYXWT,100
ABCDEYXWU,100
ABCDEYXWUT,100
ABCDEYXWV,100
ABCDEYXWVT,100
ABCDEYXWVU,100
ABCDEYXWVUT,100
ABCDEZ,100
ABCDEZT,100
ABCDEZU,100
ABCDEZUT,100
ABCDEZV,100
ABCDEZVT,100
ABCDEZVU,100
ABCDEZVUT,100
ABCDEZW,100
ABCDEZWT,100
ABCDEZWU,100
ABCDEZWUT,100
ABCDEZWV,100
ABCDEZWVT,100
ABCDEZWVU,100
ABCDEZWVUT,100
ABCDEZX,100
ABCDEZXT,100
ABCDEZXU,100
ABCDEZXUT,100
ABCDEZXV,100
ABCDEZXVT,100
ABCDEZXVU,100
ABCDEZXVUT,100
ABCDEZXW,100
ABCDEZXWT,100
ABCDEZXWU,100
ABCDEZXWUT,100
ABCDEZXWV,100
ABCDEZXWVT,100
ABCDEZXWVU,100
ABCDEZXWVUT,100
ABCDEZY,100
ABCDEZYT,100
ABCDEZYU,100
ABCDEZYUT,100
ABCDEZYV,100
ABCDEZYVT,100
ABCDEZYVU,100
ABCDEZYVUT,100
ABCDEZYW,100
ABCDEZYWT,100
ABCDEZYWU,100
ABCDEZYWUT,100
ABCDEZYWV,100
ABCDEZYWVT,100
ABCDEZYWVU,100
ABCDEZYWVUT,100
ABCDEZYX,100
ABCDEZYXT,100
ABCDEZYXU,100
ABCDEZYXUT,100
ABCDEZYXV,100
ABCDEZYXVT,100
ABCDEZYXVU,100
ABCDEZYXVUT,100
ABCDEZYXW,100
ABCDEZYXWT,100
ABCDEZYXWU,100
ABCDEZYXWUT,100
ABCDEZYXWV,100
ABCDEZYXWVT,100
ABCDEZYXWVU,100
ABCDEZYXWVUT,100
ABCDF,100
ABCDFG,100
ABCDFGT,100
ABCDFGU,100
ABCDFGUT,100
ABCDFGV,100
ABCDFGVT,100
ABCDFGVU,100
ABCDFGVUT,100
ABCDFGW,100
ABCDFGWT,100
ABCDFGWU,100
ABCDFGWUT,100
ABCDFGWV,100
ABCDFGWVT,100
ABCDFGWVU,100
ABCDFGWVUT,100
ABCDFGX,100
ABCDFGXT,100
ABCDFGXU,100
ABCDFGXUT,100
ABCDFGXV,100
ABCDFGXVT,100
ABCDFGXVU,100
ABCDFGXVUT,100
ABCDFGXW,100
ABCDFGXWT,100
ABCDFGXWU,100
ABCDFGXWUT,100
ABCDFGXWV,100
ABCDFGXWVT,100
ABCDFGXWVU,100
ABCDFGXWVUT,100
ABCDFGY,100
ABCDFGYT,100
ABCDFGYU,100
ABCDFGYUT,100
ABCDFGYV,100
ABCDFGYVT,100
ABCDFGYVU,100
ABCDFGYVUT,100
ABCDFGYW,100
ABCDFGYWT,100
ABCDFGYWU,100
ABCDFGYWUT,100
ABCDFGYWV,100
ABCDFGYWVT,100
ABCDFGYWVU,100
ABCDFGYWVUT,100
ABCDFGYX,100
ABCDFGYXT,100
ABCDFGYXU,100
ABCDFGYXUT,100
ABCDFGYXV,100
ABCDFGYXVT,100
ABCDFGYXVU,100
ABCDFGYXVUT,100
ABCDFGYXW,100
ABCDFGYXWT,100
ABCDFGYXWU,100
ABCDFGYXWUT,100
ABCDFGYXWV,100
ABCDFGYXWVT,100
ABCDFGYXWVU,100
ABCDFGYXWVUT,100
ABCDFGZ,100
ABCDFGZT,100
ABCDFGZU,100
ABCDFGZUT,100
ABCDFGZV,100
ABCDFGZVT,100
ABCDFGZVU,100
ABCDFGZVUT,100
ABCDFGZW,100
ABCDFGZWT,100
ABCDFGZWU,100
ABCDFGZWUT,100
ABCDFGZWV,100
ABCDFGZWVT,100
ABCDFGZWVU,100
ABCDFGZWVUT,100
ABCDFGZX,100
ABCDFGZXT,100
ABCDFGZXU,100
ABCDFGZXUT,100
ABCDFGZXV,100
ABCDFGZXVT,100
ABCDFGZXVU,100
ABCDFGZXVUT,100
ABCDFGZXW,100
ABCDFGZXWT,100
ABCDFGZXWU,100
ABCDFGZXWUT,100
ABCDFGZXWV,100
ABCDFGZXWVT,100
ABCDFGZXWVU,100
ABCDFGZXWVUT,100
ABCDFGZY,100
ABCDFGZYT,100
ABCDFGZYU,100
ABCDFGZYUT,100
ABCDFGZYV,100
ABCDFGZYVT,100
ABCDFGZYVU,100
ABCDFGZYVUT,100
ABCDFGZYW,100
ABCDFGZYWT,100
ABCDFGZYWU,100
ABCDFGZYWUT,100
ABCDFGZYWV,100
ABCDFGZYWVT,100
ABCDFGZYWVU,100
ABCDFGZYWVUT,100
ABCDFGZYX,100
ABCDFGZYXT,100
ABCDFGZYXU,100
ABCDFGZYXUT,100
ABCDFGZYXV,100
ABCDFGZYXVT,100
ABCDFGZYXVU,100
ABCDFGZYXVUT,100
ABCDFGZYXW,100
ABCDFGZYXWT,100
ABCDFGZYXWU,100
ABCDFGZYXWUT,100
ABCDFGZYXWV,100
ABCDFGZYXWVT,100
ABCDFGZYXWVU,100
ABCDFGZYXWVUT,100
ABCDFT,100
ABCDFU,100
ABCDFUT,100
ABCDFV,100
ABCDFVT,100
ABCDFVU,100
ABCDFVUT,100
ABCDFW,100
ABCDFWT,100
ABCDFWU,100
ABCDFWUT,100
ABCDFWV,100
ABCDFWVT,100
ABCDFWVU,100
ABCDFWVUT,100
ABCDFX,100
ABCDFXT,100
ABCDFXU,100
ABCDFXUT,100
ABCDFXV,100
ABCDFXVT,100
ABCDFXVU,100
ABCDFXVUT,100
ABCDFXW,100
ABCDFXWT,100
ABCDFXWU,100
ABCDFXWUT,100
ABCDFXWV,100
ABCDFXWVT,100
ABCDFXWVU,100
ABCDFXWVUT,100
ABCDFY,100
ABCDFYT,100
ABCDFYU,100
ABCDFYUT,100
ABCDFYV,100
ABCDFYVT,100
ABCDFYVU,100
ABCDFYVUT,100
ABCDFYW,100
ABCDFYWT,100
ABCDFYWU,100
ABCDFYWUT,100
ABCDFYWV,100
ABCDFYWVT,100
ABCDFYWVU,100
ABCDFYWVUT,100
ABCDFYX,100
ABCDFYXT,100
ABCDFYXU,100
ABCDFYXUT,100
ABCDFYXV,100
ABCDFYXVT,100
ABCDFYXVU,100
ABCDFYXVUT,100
ABCDFYXW,100
ABCDFYXWT,100
ABCDFYXWU,100
ABCDFYXWUT,100
ABCDFYXWV,100
ABCDFYXWVT,100
ABCDFYXWVU,100
ABCDFYXWVUT,100
ABCDFZ,100
ABCDFZT,100
ABCDFZU,100
ABCDFZUT,100
ABCDFZV,100
ABCDFZVT,100
ABCDFZVU,100
ABCDFZVUT,100
ABCDFZW,100
ABCDFZWT,100
ABCDFZWU,100
ABCDFZWUT,100
ABCDFZWV,100
ABCDFZWVT,100
ABCDFZWVU,100
ABCDFZWVUT,100
ABCDFZX,100
ABCDFZXT,100
ABCDFZXU,100
ABCDFZXUT,100
ABCDFZXV,100
ABCDFZXVT,100
ABCDFZXVU,100
ABCDFZXVUT,100
ABCDFZXW,100
ABCDFZXWT,100
ABCDFZXWU,100
ABCDFZXWUT,100
ABCDFZXWV,100
ABCDFZXWVT,100
ABCDFZXWVU,100
ABCDFZXWVUT,100
ABCDFZY,100
ABCDFZYT,100
ABCDFZYU,100
ABCDFZYUT,100
ABCDFZYV,100
ABCDFZYVT,100
ABCDFZYVU,100
ABCDFZYVUT,100
ABCDFZYW,100
ABCDFZYWT,100
ABCDFZYWU,100
ABCDFZYWUT,100
ABCDFZYWV,100
ABCDFZYWVT,100
ABCDFZYWVU,100
ABCDFZYWVUT,100
ABCDFZYX,100
ABCDFZYXT,100
ABCDFZYXU,100
ABCDFZYXUT,100
ABCDFZYXV,100
ABCDFZYXVT,100
ABCDFZYXVU,100
ABCDFZYXVUT,100
ABCDFZYXW,100
ABCDFZYXWT,100
ABCDFZYXWU,100
ABCDFZYXWUT,100
ABCDFZYXWV,100
ABCDFZYXWVT,100
ABCDFZYXWVU,100
ABCDFZYXWVUT,100
ABCDG,100
ABCDGT,100
ABCDGU,100
ABCDGUT,100
ABCDGV,100
ABCDGVT,100
ABCDGVU,100
ABCDGVUT,100
ABCDGW,100
ABCDGWT,100
ABCDGWU,100
ABCDGWUT,100
ABCDGWV,100
ABCDGWVT,100
ABCDGWVU,100
ABCDGWVUT,100
ABCDGX,100
ABCDGXT,100
ABCDGXU,100
ABCDGXUT,100
ABCDGXV,100
ABCDGXVT,100
ABCDGXVU,100
ABCDGXVUT,100
ABCDGXW,100
ABCDGXWT,100
ABCDGXWU,100
ABCDGXWUT,100
ABCDGXWV,100
ABCDGXWVT,100
ABCDGXWVU,100
ABCDGXWVUT,100
ABCDGY,100
ABCDGYT,100
ABCDGYU,100
ABCDGYUT,100
ABCDGYV,100
ABCDGYVT,100
ABCDGYVU,100
ABCDGYVUT,100
ABCDGYW,100
ABCDGYWT,100
ABCDGYWU,100
ABCDGYWUT,100
ABCDGYWV,100
ABCDGYWVT,100
ABCDGYWVU,100
ABCDGYWVUT,100
ABCDGYX,100
ABCDGYXT,100
ABCDGYXU,100
ABCDGYXUT,100
ABCDGYXV,100
ABCDGYXVT,100
ABCDGYXVU,100
ABCDGYXVUT,100
ABCDGYXW,100
ABCDGYXWT,100
ABCDGYXWU,100
ABCDGYXWUT,100
ABCDGYXWV,100
ABCDGYXWVT,100
ABCDGYXWVU,100
ABCDGYXWVUT,100
ABCDGZ,100
ABCDGZT,100
ABCDGZU,100
ABCDGZUT,100
ABCDGZV,100
ABCDGZVT,100
ABCDGZVU,100
ABCDGZVUT,100
ABCDGZW,100
ABCDGZWT,100
ABCDGZWU,100
ABCDGZWUT,100
ABCDGZWV,100
ABCDGZWVT,100
ABCDGZWVU,100
ABCDGZWVUT,100
ABCDGZX,100
ABCDGZXT,100
ABCDGZXU,100
ABCDGZXUT,100
ABCDGZXV,100
ABCDGZXVT,100
ABCDGZXVU,100
ABCDGZXVUT,100
ABCDGZXW,100
ABCDGZXWT,100
ABCDGZXWU,100
ABCDGZXWUT,100
ABCDGZXWV,100
ABCDGZXWVT,100
ABCDGZXWVU,100
ABCDGZXWVUT,100
ABCDGZY,100
ABCDGZYT,100
ABCDGZYU,100
ABCDGZYUT,100
ABCDGZYV,100
ABCDGZYVT,100
ABCDGZYVU,100
ABCDGZYVUT,100
ABCDGZYW,100
ABCDGZYWT,100
ABCDGZYWU,100
ABCDGZYWUT,100
ABCDGZYWV,100
ABCDGZYWVT,100
ABCDGZYWVU,100
ABCDGZYWVUT,100
ABCDGZYX,100
ABCDGZYXT,100
ABCDGZYXU,100
ABCDGZYXUT,100
ABCDGZYXV,100
ABCDGZYXVT,100
ABCDGZYXVU,100
ABCDGZYXVUT,100
ABCDGZYXW,100
ABCDGZYXWT,100
ABCDGZYXWU,100
ABCDGZYXWUT,100
ABCDGZYXWV,100
ABCDGZYXWVT,100
ABCDGZYXWVU,100
ABCDGZYXWVUT,100
ABCDT,100
ABCDU,100
ABCDUT,100
ABCDV,100
ABCDVT,100
ABCDVU,100
ABCDVUT,100
ABCDW,100
ABCDWT,100
ABCDWU,100
ABCDWUT,100
ABCDWV,100
ABCDWVT,100
ABCDWVU,100
ABCDWVUT,100
ABCDX,100
ABCDXT,100
ABCDXU,100
ABCDXUT,100
ABCDXV,100
ABCDXVT,100
ABCDXVU,100
ABCDXVUT,100
ABCDXW,100
ABCDXWT,100
ABCDXWU,100
ABCDXWUT,100
ABCDXWV,100
ABCDXWVT,100
ABCDXWVU,100
ABCDXWVUT,100
ABCDY,100
ABCDYT,100
ABCDYU,100
ABCDYUT,100
ABCDYV,100
ABCDYVT,100
ABCDYVU,100
ABCDYVUT,100
ABCDYW,100
ABCDYWT,100
ABCDYWU,100
ABCDYWUT,100
ABCDYWV,100
ABCDYWVT,100
ABCDYWVU,100
ABCDYWVUT,100
ABCDYX,100
ABCDYXT,100
ABCDYXU,100
ABCDYXUT,100
ABCDYXV,100
ABCDYXVT,100
ABCDYXVU,100
ABCDYXVUT,100
ABCDYXW,100
ABCDYXWT,100
ABCDYXWU,100
ABCDYXWUT,100
ABCDYXWV,100
ABCDYXWVT,100
ABCDYXWVU,100
ABCDYXWVUT,100
ABCDZ,100
ABCDZT,100
ABCDZU,100
ABCDZUT,100
ABCDZV,100
ABCDZVT,100
ABCDZVU,100
ABCDZVUT,100
ABCDZW,100
ABCDZWT,100
ABCDZWU,100
ABCDZWUT,100
ABCDZWV,100
ABCDZWVT,100
ABCDZWVU,100
ABCDZWVUT,100
ABCDZX,100
ABCDZXT,100
ABCDZXU,100
ABCDZXUT,100
ABCDZXV,100
ABCDZXVT,100
ABCDZXVU,100
ABCDZXVUT,100
ABCDZXW,100
ABCDZXWT,100
ABCDZXWU,100
ABCDZXWUT,100
ABCDZXWV,100
ABCDZXWVT,100
ABCDZXWVU,100
ABCDZXWVUT,100
ABCDZY,100
ABCDZYT,100
ABCDZYU,100
ABCDZYUT,100
ABCDZYV,100
ABCDZYVT,100
ABCDZYVU,100
ABCDZYVUT,100
ABCDZYW,100
ABCDZYWT,100
ABCDZYWU,100
ABCDZYWUT,100
ABCDZYWV,100
ABCDZYWVT,100
ABCDZYWVU,100
ABCDZYWVUT,100
ABCDZYX,100
ABCDZYXT,100
ABCDZYXU,100
ABCDZYXUT,100
ABCDZYXV,100
ABCDZYXVT,100
ABCDZYXVU,100
ABCDZYXVUT,100
ABCDZYXW,100
ABCDZYXWT,100
ABCDZYXWU,100
ABCDZYXWUT,100
ABCDZYXWV,100
ABCDZYXWVT,100
ABCDZYXWVU,100
ABCDZYXWVUT,100
ABCE,100
ABCEF,100
ABCEFG,100
ABCEFGT,100
ABCEFGU,100
ABCEFGUT,100
ABCEFGV,100
ABCEFGVT,100
ABCEFGVU,100
ABCEFGVUT,100
ABCEFGW,100
ABCEFGWT,100
ABCEFGWU,100
ABCEFGWUT,100
ABCEFGWV,100
ABCEFGWVT,100
ABCEFGWVU,100
ABCEFGWVUT,100
ABCEFGX,100
ABCEFGXT,100
ABCEFGXU,100
ABCEFGXUT,100
ABCEFGXV,100
ABCEFGXVT,100
ABCEFGXVU,100
ABCEFGXVUT,100
ABCEFGXW,100
ABCEFGXWT,100
ABCEFGXWU,100
ABCEFGXWUT,100
ABCEFGXWV,100
ABCEFGXWVT,100
ABCEFGXWVU,100
ABCEFGXWVUT,100
ABCEFGY,100
ABCEFGYT,100
ABCEFGYU,100
ABCEFGYUT,100
ABCEFGYV,100
ABCEFGYVT,100
ABCEFGYVU,100
ABCEFGYVUT,100
ABCEFGYW,100
ABCEFGYWT,100
ABCEFGYWU,100
ABCEFGYWUT,100
ABCEFGYWV,100
ABCEFGYWVT,100
ABCEFGYWVU,100
ABCEFGYWVUT,100
ABCEFGYX,100
ABCEFGYXT,100
ABCEFGYXU,100
ABCEFGYXUT,100
ABCEFGYXV,100
ABCEFGYXVT,100
ABCEFGYXVU,100
ABCEFGYXVUT,100
ABCEFGYXW,100
ABCEFGYXWT,100
ABCEFGYXWU,100
ABCEFGYXWUT,100
ABCEFGYXWV,100
ABCEFGYXWVT,100
ABCEFGYXWVU,100
ABCEFGYXWVUT,100
ABCEFGZ,100
ABCEFGZT,100
ABCEFGZU,100
ABCEFGZUT,100
ABCEFGZV,100
ABCEFGZVT,100
ABCEFGZVU,100
ABCEFGZVUT,100
ABCEFGZW,100
ABCEFGZWT,100
ABCEFGZWU,100
ABCEFGZWUT,100
ABCEFGZWV,100
ABCEFGZWVT,100
ABCEFGZWVU,100
ABCEFGZWVUT,100
ABCEFGZX,100
ABCEFGZXT,100
ABCEFGZXU,100
ABCEFGZXUT,100
ABCEFGZXV,100
ABCEFGZXVT,100
ABCEFGZXVU,100
ABCEFGZXVUT,100
ABCEFGZXW,100
ABCEFGZXWT,100
ABCEFGZXWU,100
ABCEFGZXWUT,100
ABCEFGZXWV,100
ABCEFGZXWVT,100
ABCEFGZXWVU,100
ABCEFGZXWVUT,100
ABCEFGZY,100
ABCEFGZYT,100
ABCEFGZYU,100
ABCEFGZYUT,100
ABCEFGZYV,100
ABCEFGZYVT,100
ABCEFGZYVU,100
ABCEFGZYVUT,100
ABCEFGZYW,100
ABCEFGZYWT,100
ABCEFGZYWU,100
ABCEFGZYWUT,100
ABCEFGZYWV,100
ABCEFGZYWVT,100
ABCEFGZYWVU,100
ABCEFGZYWVUT,100
ABCEFGZYX,100
ABCEFGZYXT,100
ABCEFGZYXU,100
ABCEFGZYXUT,100
ABCEFGZYXV,100
ABCEFGZYXVT,100
ABCEFGZYXVU,100
ABCEFGZYXVUT,100
ABCEFGZYXW,100
ABCEFGZYXWT,100
ABCEFGZYXWU,100
ABCEFGZYXWUT,100
ABCEFGZYXWV,100
ABCEFGZYXWVT,100
ABCEFGZYXWVU,100
ABCEFGZYXWVUT,100
ABCEFT,100
ABCEFU,100
ABCEFUT,100
ABCEFV,100
ABCEFVT,100
ABCEFVU,100
ABCEFVUT,100
